ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000000111111_lowest-conformer,0.23546399999999945,-1.5846240000000003,2.18525
000001011111_lowest-conformer,0.2755919999999997,-1.5923520000000004,2.2218
000001101111_lowest-conformer,0.3291839999999998,-1.5985680000000002,2.22435
000001110111_lowest-conformer,0.3563759999999998,-1.5905880000000003,2.2362499999999996
000001111011_lowest-conformer,0.3185359999999997,-1.6034400000000004,2.19375
000001111101_lowest-conformer,0.2634479999999999,-1.6039440000000003,2.1588999999999996
000001111110_lowest-conformer,0.21231999999999945,-1.5957120000000005,2.12915
000010011111_lowest-conformer,0.29767999999999983,-1.612008,2.2473
000010101111_lowest-conformer,0.35224,-1.6094880000000005,2.26005
000010110111_lowest-conformer,0.40239999999999965,-1.6131840000000004,2.2898
000010111011_lowest-conformer,0.37776,-1.6075560000000004,2.24305
000010111101_lowest-conformer,0.31994399999999945,-1.6016760000000003,2.19205
000010111110_lowest-conformer,0.25455999999999945,-1.6156200000000003,2.1657
000011001111_lowest-conformer,0.3966799999999997,-1.5943680000000002,2.25325
000011010111_lowest-conformer,0.4353119999999995,-1.6066320000000003,2.2813000000000003
000011011011_lowest-conformer,0.4277439999999999,-1.6167960000000003,2.283
000011011101_lowest-conformer,0.37863999999999953,-1.6159560000000002,2.22265
000011011110_lowest-conformer,0.31000000000000005,-1.6171320000000002,2.1861
000011100111_lowest-conformer,0.4134879999999995,-1.6012560000000002,2.2932
000011101011_lowest-conformer,0.41832800000000003,-1.6196520000000003,2.2124499999999996
000011101101_lowest-conformer,0.3756479999999994,-1.6210800000000003,2.20395
000011101110_lowest-conformer,0.35646399999999956,-1.59966,2.2098999999999998
000011110011_lowest-conformer,0.3545279999999994,-1.6166280000000002,2.1784499999999998
000011110101_lowest-conformer,0.35347199999999956,-1.6047000000000002,2.18015
000011110110_lowest-conformer,0.32337599999999933,-1.6073880000000005,2.1639999999999997
000011111001_lowest-conformer,0.2728639999999998,-1.6211640000000005,2.15975
000011111010_lowest-conformer,0.2831600000000001,-1.6035240000000002,2.1580500000000002
000011111100_lowest-conformer,0.2075679999999996,-1.6146960000000004,2.1163999999999996
000100011111_lowest-conformer,0.2921359999999994,-1.5970560000000003,2.2643
000100101111_lowest-conformer,0.3745919999999996,-1.6052040000000003,2.2940500000000004
000100110111_lowest-conformer,0.4204399999999998,-1.606548,2.3068
000100111011_lowest-conformer,0.398528,-1.6212480000000002,2.2727999999999997
000100111101_lowest-conformer,0.3419439999999998,-1.6159560000000002,2.2252
000100111110_lowest-conformer,0.2824559999999994,-1.609236,2.1903500000000005
000101001111_lowest-conformer,0.3942159999999999,-1.6016760000000003,2.2881
000101010111_lowest-conformer,0.45801599999999976,-1.615704,2.31445
000101011011_lowest-conformer,0.47323999999999944,-1.6165440000000004,2.3246499999999997
000101011101_lowest-conformer,0.4124319999999997,-1.6337640000000002,2.2711
000101011110_lowest-conformer,0.3404479999999994,-1.6085640000000003,2.2192499999999997
000101100111_lowest-conformer,0.45291199999999987,-1.6290600000000004,2.3068
000101101011_lowest-conformer,0.4920719999999993,-1.6209960000000003,2.3476
000101101101_lowest-conformer,0.45123999999999986,-1.6278000000000001,2.30085
000101101110_lowest-conformer,0.37705600000000006,-1.62066,2.2456000000000005
000101110011_lowest-conformer,0.42879999999999985,-1.6188960000000001,2.2252
000101110101_lowest-conformer,0.40653599999999934,-1.6229280000000004,2.2209499999999998
000101110110_lowest-conformer,0.3741519999999998,-1.6187280000000002,2.198
000101111001_lowest-conformer,0.3517119999999997,-1.6083120000000002,2.1895000000000002
000101111010_lowest-conformer,0.33006399999999936,-1.6184760000000002,2.1903500000000005
000101111100_lowest-conformer,0.2561439999999997,-1.6146120000000004,2.1453
