ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000111111111_lowest-conformer,0.09721599999999958,-1.6257840000000001,2.0518
001011111111_lowest-conformer,0.12159199999999987,-1.6325880000000002,2.08835
001101111111_lowest-conformer,0.13012799999999952,-1.6561080000000004,2.1104499999999997
001110111111_lowest-conformer,0.15274399999999994,-1.6609800000000001,2.1206499999999995
001111011111_lowest-conformer,0.18415999999999944,-1.65552,2.13085
001111101111_lowest-conformer,0.1926959999999998,-1.6435920000000004,2.07985
001111110111_lowest-conformer,0.17289599999999988,-1.6425840000000003,2.0407499999999996
001111111011_lowest-conformer,0.12044799999999939,-1.6771920000000005,2.0331
001111111101_lowest-conformer,0.08982399999999963,-1.676688,2.0263
001111111110_lowest-conformer,0.09087999999999952,-1.6477080000000002,2.0169499999999996
010011111111_lowest-conformer,0.12748799999999938,-1.6305720000000001,2.0858000000000003
010101111111_lowest-conformer,0.16083999999999982,-1.6431720000000003,2.1121499999999997
010110111111_lowest-conformer,0.17307199999999945,-1.6613160000000002,2.1283
010111011111_lowest-conformer,0.20501600000000003,-1.6531680000000004,2.1393500000000003
010111101111_lowest-conformer,0.22886399999999996,-1.6490520000000004,2.1325499999999997
010111110111_lowest-conformer,0.2119679999999995,-1.644516,2.06115
010111111011_lowest-conformer,0.17377599999999938,-1.6684560000000004,2.06625
010111111101_lowest-conformer,0.14975199999999989,-1.6482120000000005,2.0364999999999998
010111111110_lowest-conformer,0.12678399999999945,-1.6485480000000003,2.0382
011001111111_lowest-conformer,0.16277600000000003,-1.6492200000000004,2.1274499999999996
011010111111_lowest-conformer,0.1948079999999996,-1.6388880000000001,2.1393500000000003
011011011111_lowest-conformer,0.24426400000000004,-1.6498920000000004,2.1716499999999996
011011101111_lowest-conformer,0.24320799999999937,-1.6641720000000002,2.1546499999999997
011011110111_lowest-conformer,0.2337919999999994,-1.667364,2.09515
011011111011_lowest-conformer,0.1878559999999994,-1.6866,2.0688
011011111101_lowest-conformer,0.1717519999999994,-1.6590480000000003,2.0501000000000005
011011111110_lowest-conformer,0.13883999999999952,-1.652832,2.0407499999999996
011100111111_lowest-conformer,0.2096799999999993,-1.644516,2.1444499999999995
011101011111_lowest-conformer,0.22824799999999984,-1.6740840000000001,2.1639999999999997
011101101111_lowest-conformer,0.25684799999999963,-1.6575360000000003,2.1691
011101110111_lowest-conformer,0.260016,-1.6609800000000001,2.1401999999999997
011101111011_lowest-conformer,0.23871999999999965,-1.6650960000000001,2.1036499999999996
011101111101_lowest-conformer,0.18759200000000004,-1.6795440000000001,2.0721999999999996
011101111110_lowest-conformer,0.1708719999999999,-1.6636680000000004,2.06625
011110011111_lowest-conformer,0.2339679999999998,-1.6476240000000004,2.1588999999999996
011110101111_lowest-conformer,0.24206399999999967,-1.6655160000000004,2.1861
011110110111_lowest-conformer,0.2642399999999996,-1.6622400000000002,2.1623
011110111011_lowest-conformer,0.24382399999999949,-1.6658520000000003,2.1368
011110111101_lowest-conformer,0.22551999999999994,-1.6477920000000004,2.1010999999999997
011110111110_lowest-conformer,0.18195999999999984,-1.6657680000000004,2.09345
011111001111_lowest-conformer,0.2195359999999998,-1.6635840000000004,2.1742
011111010111_lowest-conformer,0.22903999999999952,-1.6609800000000001,2.1444499999999995
011111011011_lowest-conformer,0.2215599999999998,-1.6628280000000002,2.1231999999999998
011111011101_lowest-conformer,0.18530399999999986,-1.6791240000000003,2.10025
011111100111_lowest-conformer,0.1795839999999999,-1.6619040000000003,2.1087499999999997
011111101011_lowest-conformer,0.1850399999999997,-1.6701360000000005,2.1104499999999997
011111101101_lowest-conformer,0.1849519999999999,-1.6661040000000003,2.1010999999999997
011111110011_lowest-conformer,0.1398079999999996,-1.6761840000000001,2.0756
011111110101_lowest-conformer,0.12845599999999952,-1.6849200000000004,2.0756
011111111001_lowest-conformer,0.09413599999999978,-1.6954200000000004,2.05775
100011111111_lowest-conformer,0.1166639999999996,-1.6399800000000002,2.0866499999999997
100101111111_lowest-conformer,0.14807999999999988,-1.645944,2.11555
100110111111_lowest-conformer,0.18838399999999972,-1.6432560000000005,2.1351
100111011111_lowest-conformer,0.22164799999999957,-1.6437600000000003,2.1606
100111101111_lowest-conformer,0.21495999999999954,-1.6624920000000003,2.14275
100111110111_lowest-conformer,0.20131999999999928,-1.6622400000000002,2.0773
100111111011_lowest-conformer,0.19331199999999998,-1.6391400000000003,2.0543500000000003
100111111101_lowest-conformer,0.14746399999999976,-1.6474560000000005,2.045
101001111111_lowest-conformer,0.14614399999999966,-1.6602240000000004,2.1317
101010111111_lowest-conformer,0.19515999999999956,-1.6506480000000003,2.1521
