ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000000000111_lowest-conformer,0.5703039999999999,-1.562532,2.51505
000000001011_lowest-conformer,0.7045919999999996,-1.5748800000000003,2.5771
000000001101_lowest-conformer,0.6607679999999992,-1.567152,2.4615
000000001110_lowest-conformer,0.5519999999999995,-1.5667320000000005,2.3918
000000010011_lowest-conformer,0.7504399999999998,-1.5789120000000003,2.5873
000000010101_lowest-conformer,0.7633759999999994,-1.5736200000000005,2.5473500000000002
000000010110_lowest-conformer,0.6406159999999994,-1.5724440000000002,2.4393999999999996
000000011001_lowest-conformer,0.70776,-1.5868080000000004,2.4589499999999997
000000011010_lowest-conformer,0.6426399999999993,-1.5822720000000006,2.4096499999999996
000000011100_lowest-conformer,0.5317599999999998,-1.5925200000000004,2.3348500000000003
000000100011_lowest-conformer,0.7962880000000001,-1.5802560000000003,2.5923999999999996
000000100101_lowest-conformer,0.8198719999999997,-1.5916800000000002,2.6094
000000100110_lowest-conformer,0.7167359999999994,-1.5868920000000002,2.47935
000000101001_lowest-conformer,0.799984,-1.5862200000000002,2.55075
000000101010_lowest-conformer,0.7254479999999994,-1.5821880000000004,2.4895500000000004
000000101100_lowest-conformer,0.615536,-1.5967200000000004,2.402
000000110001_lowest-conformer,0.7133919999999994,-1.6143600000000002,2.45725
000000110010_lowest-conformer,0.6861119999999996,-1.600332,2.419
000000110100_lowest-conformer,0.6210799999999995,-1.6042800000000002,2.40455
000000111000_lowest-conformer,0.5189119999999993,-1.5978120000000005,2.34335
000001000011_lowest-conformer,0.8093999999999999,-1.5747960000000003,2.56605
000001000101_lowest-conformer,0.8511999999999995,-1.5984840000000005,2.5991999999999997
000001000110_lowest-conformer,0.7534319999999999,-1.5829440000000004,2.4989
000001001001_lowest-conformer,0.8525199999999995,-1.5882360000000002,2.59665
000001001010_lowest-conformer,0.7871359999999994,-1.5928560000000003,2.5354499999999995
000001001100_lowest-conformer,0.6905999999999993,-1.5862200000000002,2.4292
000001010001_lowest-conformer,0.8189919999999995,-1.5937800000000002,2.54225
000001010010_lowest-conformer,0.7841439999999993,-1.5963000000000003,2.5235499999999997
000001010100_lowest-conformer,0.7116319999999996,-1.5921840000000005,2.45555
000001011000_lowest-conformer,0.6150959999999994,-1.6039440000000003,2.385
000001100001_lowest-conformer,0.7216639999999996,-1.5870600000000006,2.3926499999999997
000001100010_lowest-conformer,0.7059119999999995,-1.6001640000000001,2.3952
000001100100_lowest-conformer,0.6715039999999993,-1.6068000000000002,2.3764999999999996
000001101000_lowest-conformer,0.6280319999999998,-1.6036080000000004,2.368
000001110000_lowest-conformer,0.5057119999999996,-1.6036080000000004,2.29745
000010000011_lowest-conformer,0.81908,-1.5721920000000005,2.59155
000010000101_lowest-conformer,0.8715279999999996,-1.5772320000000004,2.6008999999999998
000010000110_lowest-conformer,0.7635519999999998,-1.5863880000000001,2.53885
000010001001_lowest-conformer,0.8785679999999998,-1.5838680000000005,2.6229999999999998
000010001010_lowest-conformer,0.8148559999999998,-1.5931080000000002,2.56095
000010001100_lowest-conformer,0.7135679999999998,-1.589916,2.45555
000010010001_lowest-conformer,0.8784799999999999,-1.5860520000000002,2.5991999999999997
000010010010_lowest-conformer,0.8337759999999994,-1.590084,2.56945
000010010100_lowest-conformer,0.7716479999999997,-1.6010040000000005,2.5091
000010011000_lowest-conformer,0.6730879999999995,-1.6047840000000002,2.4411
000010100001_lowest-conformer,0.8047359999999999,-1.5958800000000004,2.47935
000010100010_lowest-conformer,0.7949679999999999,-1.594872,2.4776499999999997
000010100100_lowest-conformer,0.7661919999999998,-1.6056240000000002,2.47425
000010101000_lowest-conformer,0.7041519999999998,-1.606716,2.42325
000010110000_lowest-conformer,0.6077039999999995,-1.608648,2.3425
000011000001_lowest-conformer,0.7036239999999995,-1.5951240000000002,2.4003
000011000010_lowest-conformer,0.714448,-1.5898320000000004,2.4053999999999998
000011000100_lowest-conformer,0.7095199999999998,-1.6131000000000002,2.4121999999999995
000011001000_lowest-conformer,0.6773119999999998,-1.6015080000000004,2.3764999999999996
000100000011_lowest-conformer,0.8105439999999997,-1.5820200000000004,2.65105
000100000101_lowest-conformer,0.8697679999999999,-1.590084,2.6221499999999995
000100000110_lowest-conformer,0.7616159999999996,-1.5793320000000002,2.5405499999999996
000100001001_lowest-conformer,0.8907119999999995,-1.5842880000000004,2.6272499999999996
000100001010_lowest-conformer,0.8245359999999997,-1.5874800000000002,2.5737
000100001100_lowest-conformer,0.7243039999999997,-1.5939480000000006,2.47935
000100010001_lowest-conformer,0.8907119999999995,-1.601928,2.606
000100010010_lowest-conformer,0.8577119999999998,-1.5988200000000004,2.59495
