ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000010010100_lowest-conformer,1.1758319999999993,-1.7525400000000002,3.1296000000000004
000010011000_lowest-conformer,1.1734559999999994,-1.76808,3.16615
000010100001_lowest-conformer,1.1926399999999993,-1.7123880000000005,3.1108999999999996
000010100010_lowest-conformer,1.189648,-1.744224,3.14065
000010100100_lowest-conformer,1.180936,-1.7788320000000004,3.17295
000010101000_lowest-conformer,1.164216,-1.7695920000000003,3.1516999999999995
000010110000_lowest-conformer,1.1475839999999997,-1.7443080000000002,3.1313
000011000001_lowest-conformer,1.1911439999999998,-1.6941600000000006,3.1542499999999998
000011000010_lowest-conformer,1.1834879999999997,-1.7249040000000004,3.1491499999999997
000011000100_lowest-conformer,1.1727519999999996,-1.7485920000000004,3.1533999999999995
000011001000_lowest-conformer,1.1696719999999998,-1.7830320000000004,3.1925
000100000011_lowest-conformer,1.2231759999999994,-1.6428360000000004,3.05225
000100000101_lowest-conformer,1.2167519999999994,-1.6755120000000003,3.0701
000100000110_lowest-conformer,1.204168,-1.6835760000000004,3.0666999999999995
000100001001_lowest-conformer,1.2106799999999995,-1.7044920000000001,3.0871
000100001010_lowest-conformer,1.1948399999999997,-1.7098680000000004,3.0786000000000002
000100001100_lowest-conformer,1.189736,-1.7309520000000003,3.12025
000100010001_lowest-conformer,1.2035519999999997,-1.7139000000000002,3.0938999999999997
000100010010_lowest-conformer,1.191672,-1.7357400000000003,3.09985
000100010100_lowest-conformer,1.1814639999999996,-1.7496840000000005,3.11855
000100011000_lowest-conformer,1.1760079999999997,-1.7700120000000004,3.15255
000100100001_lowest-conformer,1.1954559999999999,-1.7128920000000005,3.1075
000100100010_lowest-conformer,1.1944,-1.7535480000000003,3.1304499999999997
000100100100_lowest-conformer,1.1841039999999996,-1.7769000000000004,3.1397999999999997
000100101000_lowest-conformer,1.1683519999999996,-1.7823600000000004,3.1466000000000003
000101000001_lowest-conformer,1.1906159999999995,-1.690716,3.1228
000101000010_lowest-conformer,1.1811119999999997,-1.7243160000000004,3.12195
000101000100_lowest-conformer,1.189736,-1.7910120000000005,3.1984499999999993
000110000001_lowest-conformer,1.1904399999999997,-1.6668600000000002,3.1126000000000005
000110000010_lowest-conformer,1.1858639999999996,-1.7206200000000003,3.13895
000110000100_lowest-conformer,1.1811119999999997,-1.7537160000000005,3.1653
001000000011_lowest-conformer,1.2321519999999995,-1.6401480000000004,3.07605
001000000101_lowest-conformer,1.2224719999999993,-1.6636680000000004,3.09645
001000000110_lowest-conformer,1.2043439999999994,-1.6631640000000003,3.07435
001000001001_lowest-conformer,1.2174559999999994,-1.6961760000000004,3.1058
001000001010_lowest-conformer,1.2005599999999996,-1.6978560000000003,3.0811499999999996
001000001100_lowest-conformer,1.1848079999999996,-1.6971000000000003,3.0768999999999997
001000010001_lowest-conformer,1.2048719999999997,-1.6932360000000002,3.07265
001000010010_lowest-conformer,1.196072,-1.7152440000000002,3.08285
001000010100_lowest-conformer,1.191672,-1.7441400000000002,3.1168500000000003
001000100001_lowest-conformer,1.199768,-1.6999560000000002,3.09645
001000100010_lowest-conformer,1.1974799999999999,-1.7355720000000001,3.1007
