ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0120,-191.8529378,diazine-diazine,1.4445839999999999,-0.8613000000000002,2.37565
conformer-0121,-191.8391018,diazine-diazine,1.5165679999999995,-0.8864160000000006,2.4563999999999995
conformer-0122,-191.839282,diazine-diazine,1.5148959999999994,-0.8804520000000003,2.4649
conformer-0123,-191.83776530000003,diazine-diazine,1.5021359999999995,-0.8909520000000005,2.43005
conformer-0124,-191.8375569,diazine-diazine,1.5048639999999993,-0.8745720000000007,2.42835
conformer-0125,-191.83411230000002,diazine-diazine,1.5282719999999994,-0.893724,2.57115
conformer-0126,-191.841319,diazine-diazine,1.4848,-0.8750760000000002,2.4164499999999998
conformer-0127,-191.8372228,diazine-diazine,1.5010799999999995,-0.8833080000000004,2.4768
conformer-0128,-191.83464850000001,diazine-diazine,1.5138399999999996,-0.887928,2.5158999999999994
conformer-0129,-191.8462158,diazine-diazine,1.4756479999999994,-0.8807880000000003,2.45045
conformer-0130,-191.82921299999998,diazine-diazine,1.5201759999999995,-0.8851560000000006,2.4309
conformer-0131,-191.8415691,diazine-diazine,1.478464,-0.8691960000000005,2.3926499999999997
conformer-0132,-191.8425071,diazine-diazine,1.4927199999999996,-0.8795280000000003,2.4598
conformer-0133,-191.842676,diazine-diazine,1.4947439999999994,-0.8828880000000007,2.453
conformer-0134,-191.84336159999998,diazine-diazine,1.5026639999999998,-0.8839800000000003,2.4521499999999996
conformer-0135,-191.83425780000002,diazine-diazine,1.5132239999999995,-0.8904480000000001,2.47255
conformer-0136,-191.8499987,diazine-diazine,1.4634159999999998,-0.8613000000000002,2.37905
conformer-0137,-191.8284975,diazine-diazine,1.5438479999999999,-0.890868,2.57455
conformer-0138,-191.83745869999998,diazine-diazine,1.4952719999999997,-0.8755800000000005,2.4053999999999998
conformer-0139,-191.83424399999998,diazine-diazine,1.5155119999999995,-0.8858280000000005,2.47
conformer-0140,-191.8421372,diazine-diazine,1.484448,-0.8715480000000002,2.4071000000000002
conformer-0141,-191.8341706,diazine-diazine,1.5159519999999993,-0.8920440000000002,2.4776499999999997
conformer-0142,-191.84607169999998,diazine-diazine,1.481808,-0.8702040000000004,2.4666
conformer-0143,-191.8422254,diazine-diazine,1.4872639999999997,-0.8774280000000008,2.4343
conformer-0144,-191.84554269999998,diazine-diazine,1.4656159999999994,-0.8697840000000006,2.4206999999999996
conformer-0145,-191.8383031,diazine-diazine,1.5020479999999996,-0.8844000000000001,2.436
conformer-0146,-191.83685659999998,diazine-diazine,1.4917519999999995,-0.8788560000000003,2.3935
conformer-0147,-191.834648,diazine-diazine,1.5173599999999998,-0.8916240000000004,2.47425
conformer-0148,-191.82996540000002,diazine-diazine,1.522376,-0.890532,2.4666
conformer-0149,-191.83416330000003,diazine-diazine,1.5298559999999997,-0.9038040000000004,2.57625
conformer-0150,-191.8468012,diazine-diazine,1.4813679999999994,-0.8794440000000004,2.4223999999999997
conformer-0151,-191.8350581,diazine-diazine,1.5248399999999998,-0.8863320000000001,2.57285
conformer-0152,-191.8254385,diazine-diazine,1.5489519999999997,-0.8933880000000001,2.5652
conformer-0153,-191.84313830000002,diazine-diazine,1.50196,-0.8771760000000005,2.5516
conformer-0154,-191.83829530000003,diazine-diazine,1.4991439999999994,-0.8821320000000001,2.4521499999999996
conformer-0155,-191.8449871,diazine-diazine,1.4763519999999994,-0.8690280000000001,2.3926499999999997
conformer-0156,-191.8417155,diazine-diazine,1.4787279999999994,-0.8770080000000002,2.43005
conformer-0157,-191.8343122,diazine-diazine,1.510936,-0.8817960000000002,2.4589499999999997
conformer-0158,-191.84603059999998,diazine-diazine,1.47644,-0.8696160000000003,2.39435
conformer-0159,-191.8498246,diazine-diazine,1.4592800000000001,-0.8697840000000006,2.3816
conformer-0160,-191.8388158,diazine-diazine,1.50592,-0.8825520000000007,2.5141999999999998
conformer-0161,-191.8344426,diazine-diazine,1.516304,-0.8869200000000002,2.47085
conformer-0162,-191.83891430000003,diazine-diazine,1.5078559999999994,-0.88062,2.4776499999999997
conformer-0163,-191.8454104,diazine-diazine,1.4664959999999996,-0.8691960000000005,2.402
conformer-0164,-191.82607190000002,diazine-diazine,1.5526479999999998,-0.9031320000000005,2.5753999999999997
conformer-0165,-191.84891059999998,diazine-diazine,1.465352,-0.8647440000000004,2.3935
conformer-0166,-191.83366730000003,diazine-diazine,1.5135759999999994,-0.8861640000000005,2.5184499999999996
conformer-0167,-191.8475823,diazine-diazine,1.4569039999999993,-0.8606280000000003,2.37905
conformer-0168,-191.83392680000003,diazine-diazine,1.51428,-0.8845680000000005,2.4173
conformer-0169,-191.8385955,diazine-diazine,1.4959759999999998,-0.8836440000000003,2.4615
conformer-0170,-191.83432219999997,diazine-diazine,1.5167439999999999,-0.891792,2.47935
conformer-0171,-191.8549994,diazine-diazine,1.4373679999999995,-0.8576040000000007,2.3748
conformer-0172,-191.8370649,diazine-diazine,1.501256,-0.8871720000000004,2.4997499999999997
conformer-0173,-191.8498128,diazine-diazine,1.45972,-0.8648280000000003,2.3764999999999996
conformer-0174,-191.8453394,diazine-diazine,1.4663199999999992,-0.8710440000000006,2.40115
conformer-0175,-191.8342692,diazine-diazine,1.5124319999999998,-0.8833080000000004,2.4785
conformer-0176,-191.8498449,diazine-diazine,1.4577839999999997,-0.8650800000000004,2.3901000000000003
conformer-0177,-191.83847509999998,diazine-diazine,1.5063599999999997,-0.8774280000000008,2.4223999999999997
conformer-0178,-191.8301439,diazine-diazine,1.5405919999999997,-0.889272,2.55755
conformer-0179,-191.833786,diazine-diazine,1.511024,-0.8802000000000002,2.47425
conformer-0180,-191.8336096,diazine-diazine,1.5243119999999994,-0.8839800000000003,2.4759499999999997
conformer-0181,-191.8263793,diazine-diazine,1.5520319999999996,-0.8961600000000003,2.5881499999999997
conformer-0182,-191.83012240000002,diazine-diazine,1.5434079999999994,-0.8913720000000003,2.57285
conformer-0183,-191.84233590000002,diazine-diazine,1.4877039999999995,-0.8886840000000006,2.4521499999999996
conformer-0184,-191.82984,diazine-diazine,1.5348719999999998,-0.9027960000000005,2.5635
conformer-0185,-191.833014,diazine-diazine,1.5171839999999996,-0.89658,2.5091
conformer-0186,-191.8459406,diazine-diazine,1.4734479999999999,-0.8755800000000005,2.4215500000000003
conformer-0187,-191.8412999,diazine-diazine,1.4937759999999993,-0.8763360000000002,2.46065
conformer-0188,-191.83835159999998,diazine-diazine,1.5031919999999994,-0.8875920000000002,2.4215500000000003
conformer-0189,-191.83836540000001,diazine-diazine,1.5082959999999999,-0.8811240000000002,2.4309
conformer-0190,-191.8426312,diazine-diazine,1.4917519999999995,-0.8775960000000003,2.46745
conformer-0191,-191.82988390000003,diazine-diazine,1.5148079999999997,-0.8952360000000003,2.51675
conformer-0192,-191.8327625,diazine-diazine,1.5211439999999996,-0.8793600000000007,2.4717
conformer-0193,-191.8309572,diazine-diazine,1.5419999999999996,-0.8919600000000004,2.5626499999999997
conformer-0194,-191.8482874,diazine-diazine,1.4647359999999998,-0.861384,2.3926499999999997
conformer-0195,-191.8305556,diazine-diazine,1.530384,-0.8891880000000001,2.5719999999999996
conformer-0196,-191.8420158,diazine-diazine,1.4872639999999997,-0.8766720000000002,2.4105
conformer-0197,-191.8373798,diazine-diazine,1.4994959999999993,-0.8773440000000001,2.47
conformer-0198,-191.83784619999997,diazine-diazine,1.4937759999999993,-0.892128,2.4785
conformer-0199,-191.8460473,diazine-diazine,1.4670239999999999,-0.8721360000000004,2.4164499999999998
conformer-0200,-191.8420295,diazine-diazine,1.4865599999999999,-0.8744040000000003,2.4053999999999998
conformer-0201,-191.84671740000002,diazine-diazine,1.4823359999999994,-0.8709600000000001,2.43345
conformer-0202,-191.8414521,diazine-diazine,1.487528,-0.8733120000000005,2.4079499999999996
conformer-0203,-191.8386644,diazine-diazine,1.514632,-0.8786040000000002,2.47255
conformer-0204,-191.84664650000002,diazine-diazine,1.4763519999999994,-0.8753280000000003,2.4105
conformer-0205,-191.8391632,diazine-diazine,1.5170959999999998,-0.883812,2.5584
conformer-0206,-191.8340439,diazine-diazine,1.5165679999999995,-0.8926320000000003,2.44875
conformer-0207,-191.8432096,diazine-diazine,1.4946559999999998,-0.8842320000000006,2.48445
conformer-0208,-191.8477509,diazine-diazine,1.4583999999999997,-0.8694480000000007,2.39945
conformer-0209,-191.84645790000002,diazine-diazine,1.4739759999999995,-0.8692800000000003,2.4215500000000003
conformer-0210,-191.8346483,diazine-diazine,1.5228159999999997,-0.8833080000000004,2.4836
conformer-0211,-191.8461918,diazine-diazine,1.47512,-0.8716320000000001,2.4088
conformer-0212,-191.83400659999998,diazine-diazine,1.5187679999999997,-0.9060720000000003,2.4759499999999997
conformer-0213,-191.83447809999998,diazine-diazine,1.5197359999999998,-0.8959080000000001,2.5635
conformer-0214,-191.834485,diazine-diazine,1.5200879999999999,-0.8955720000000003,2.5737
conformer-0215,-191.8466983,diazine-diazine,1.4748559999999997,-0.8701200000000006,2.4053999999999998
conformer-0216,-191.8474219,diazine-diazine,1.4819839999999995,-0.8715480000000002,2.4682999999999997
conformer-0217,-191.8388216,diazine-diazine,1.5035439999999993,-0.8754959999999999,2.47085
conformer-0218,-191.8389964,diazine-diazine,1.5131359999999996,-0.8987640000000002,2.56605
conformer-0219,-191.8539199,diazine-diazine,1.45092,-0.8639880000000006,2.4003
conformer-0220,-191.83333019999998,diazine-diazine,1.5048639999999993,-0.8922120000000006,2.4513
conformer-0221,-191.84184119999998,diazine-diazine,1.4800479999999994,-0.8798640000000002,2.453
conformer-0222,-191.8253407,diazine-diazine,1.5383919999999993,-0.8925480000000006,2.4513
conformer-0223,-191.8335669,diazine-diazine,1.509968,-0.890532,2.46915
conformer-0224,-191.8325285,diazine-diazine,1.519032,-0.8939760000000002,2.47255
conformer-0225,-191.8421991,diazine-diazine,1.4911359999999994,-0.8713800000000006,2.43005
conformer-0226,-191.8441192,diazine-diazine,1.4780239999999993,-0.8777640000000007,2.4223999999999997
conformer-0227,-191.843595,diazine-diazine,1.4771439999999998,-0.8801160000000003,2.42495
conformer-0228,-191.84190130000002,diazine-diazine,1.479784,-0.8849040000000005,2.4521499999999996
conformer-0229,-191.8381204,diazine-diazine,1.4913999999999994,-0.8902800000000006,2.4801999999999995
conformer-0230,-191.8300655,diazine-diazine,1.5424399999999994,-0.8933880000000001,2.56435
conformer-0231,-191.82954630000003,diazine-diazine,1.5337279999999993,-0.8943960000000006,2.48445
conformer-0232,-191.83409939999999,diazine-diazine,1.5272159999999997,-0.8907000000000004,2.57455
conformer-0233,-191.84588119999998,diazine-diazine,1.4745039999999998,-0.8739840000000005,2.4368499999999997
conformer-0234,-191.8381947,diazine-diazine,1.5015199999999993,-0.8828040000000001,2.4274999999999998
conformer-0235,-191.83798090000002,diazine-diazine,1.4989679999999999,-0.8917080000000003,2.4478999999999997
conformer-0236,-191.8454007,diazine-diazine,1.4746799999999993,-0.8692800000000003,2.3798999999999997
conformer-0237,-191.846561,diazine-diazine,1.4836559999999994,-0.8775960000000003,2.4326
conformer-0238,-191.8336031,diazine-diazine,1.5148079999999997,-0.8896080000000006,2.5116499999999995
conformer-0239,-191.8432591,diazine-diazine,1.4958879999999999,-0.8881800000000002,2.487
conformer-0240,-191.83801530000002,diazine-diazine,1.5078559999999994,-0.8827200000000003,2.46915
conformer-0241,-191.8405862,diazine-diazine,1.479784,-0.8808720000000001,2.40625
conformer-0242,-191.84274419999997,diazine-diazine,1.4934239999999994,-0.8780160000000001,2.4521499999999996
conformer-0243,-191.8338444,diazine-diazine,1.5108479999999995,-0.9005280000000006,2.5141999999999998
conformer-0244,-191.84611940000002,diazine-diazine,1.4745039999999998,-0.8734800000000003,2.4071000000000002
conformer-0245,-191.8394935,diazine-diazine,1.5170959999999998,-0.8832240000000007,2.55755
conformer-0246,-191.841236,diazine-diazine,1.4873519999999996,-0.8787720000000006,2.46065
conformer-0247,-191.83739640000002,diazine-diazine,1.4919279999999997,-0.8843160000000003,2.47255
conformer-0248,-191.8404886,diazine-diazine,1.4776719999999994,-0.8775960000000003,2.4215500000000003
conformer-0249,-191.8426454,diazine-diazine,1.4887599999999994,-0.883476,2.45385
conformer-0250,-191.8337326,diazine-diazine,1.5214959999999997,-0.8824680000000001,2.4785
conformer-0251,-191.837727,diazine-diazine,1.5001119999999994,-0.8839800000000003,2.47935
