ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0112,-185.52655180000002,pyridine-pyridine,1.3,-1.5604320000000003,3.01315
conformer-0113,-185.52832519999998,pyridine-pyridine,1.3028159999999998,-1.5564000000000004,3.0123
conformer-0114,-185.5285784,pyridine-pyridine,1.3032559999999995,-1.5659760000000005,3.02845
conformer-0115,-185.5277459,pyridine-pyridine,1.3209439999999997,-1.5957120000000005,3.0811499999999996
conformer-0116,-185.528742,pyridine-pyridine,1.3002639999999994,-1.5538800000000004,3.0071999999999997
conformer-0117,-185.52607790000002,pyridine-pyridine,1.3037839999999998,-1.5552240000000004,3.0174
conformer-0118,-185.5278544,pyridine-pyridine,1.3087999999999997,-1.5709320000000004,3.0412
conformer-0119,-185.5280634,pyridine-pyridine,1.2985919999999993,-1.5494280000000002,3.00295
conformer-0120,-185.52594240000002,pyridine-pyridine,1.2981519999999995,-1.5536280000000005,3.0055
conformer-0121,-185.5280384,pyridine-pyridine,1.3079199999999995,-1.5717720000000002,3.0386499999999996
conformer-0122,-185.5317033,pyridine-pyridine,1.3097679999999998,-1.5745440000000002,3.0428999999999995
conformer-0123,-185.5292028,pyridine-pyridine,1.305368,-1.5579120000000002,3.0088999999999997
conformer-0124,-185.5320545,pyridine-pyridine,1.3102079999999996,-1.5685800000000003,3.0293
conformer-0125,-185.5278751,pyridine-pyridine,1.3086239999999996,-1.5679080000000003,3.03355
conformer-0126,-185.52737050000002,pyridine-pyridine,1.301056,-1.5492600000000003,3.0063500000000003
conformer-0127,-185.5292399,pyridine-pyridine,1.3046639999999994,-1.5700080000000003,3.0327
conformer-0128,-185.5297342,pyridine-pyridine,1.3099439999999996,-1.5739560000000004,3.0446000000000004
conformer-0129,-185.52955730000002,pyridine-pyridine,1.3117919999999998,-1.5828600000000002,3.05225
conformer-0130,-185.52807719999998,pyridine-pyridine,1.3040479999999999,-1.5631200000000003,3.0208000000000004
conformer-0131,-185.53191230000002,pyridine-pyridine,1.3099439999999996,-1.5697560000000002,3.0343999999999998
conformer-0132,-185.5294822,pyridine-pyridine,1.3048399999999998,-1.5700080000000003,3.0395
conformer-0133,-185.52871389999999,pyridine-pyridine,1.2963919999999998,-1.553124,3.0055
conformer-0134,-185.5268357,pyridine-pyridine,1.3002639999999994,-1.5566520000000006,3.00465
conformer-0135,-185.5288609,pyridine-pyridine,1.3021999999999996,-1.5570720000000002,3.0114499999999995
conformer-0136,-185.528324,pyridine-pyridine,1.3062479999999996,-1.5718560000000004,3.0395
conformer-0137,-185.5321774,pyridine-pyridine,1.3100319999999992,-1.5642120000000004,3.0293
conformer-0138,-185.53102280000002,pyridine-pyridine,1.3004399999999998,-1.5522840000000002,3.0088999999999997
conformer-0139,-185.5303842,pyridine-pyridine,1.3,-1.559676,3.0123
conformer-0140,-185.5267466,pyridine-pyridine,1.3032559999999995,-1.5599280000000002,3.0191
conformer-0141,-185.5285479,pyridine-pyridine,1.2964799999999996,-1.5537960000000004,2.9987
conformer-0142,-185.5315671,pyridine-pyridine,1.3108239999999998,-1.5845400000000005,3.06075
conformer-0143,-185.52683380000002,pyridine-pyridine,1.2994719999999997,-1.5549720000000002,3.0114499999999995
conformer-0144,-185.530034,pyridine-pyridine,1.2985919999999993,-1.5499320000000005,2.99615
conformer-0145,-185.52792480000002,pyridine-pyridine,1.3027279999999999,-1.5594240000000004,3.0191
conformer-0146,-185.5284743,pyridine-pyridine,1.3059839999999994,-1.5722760000000002,3.03185
conformer-0147,-185.5265948,pyridine-pyridine,1.3199759999999996,-1.6006680000000004,3.0871
conformer-0148,-185.5282622,pyridine-pyridine,1.3151359999999999,-1.59756,3.07435
conformer-0149,-185.5308254,pyridine-pyridine,1.3028159999999998,-1.559676,3.014
conformer-0150,-185.52790019999998,pyridine-pyridine,1.3,-1.5538800000000004,3.00805
conformer-0151,-185.5283517,pyridine-pyridine,1.302376,-1.5498480000000003,3.0055
conformer-0152,-185.5309176,pyridine-pyridine,1.3122319999999996,-1.5765600000000002,3.05735
conformer-0153,-185.5321941,pyridine-pyridine,1.3048399999999998,-1.5580800000000001,3.00975
conformer-0154,-185.526942,pyridine-pyridine,1.306072,-1.5635400000000006,3.03525
conformer-0155,-185.530351,pyridine-pyridine,1.2992959999999993,-1.5591720000000002,3.00465
conformer-0156,-185.53103180000002,pyridine-pyridine,1.303344,-1.5581640000000003,3.0088999999999997
conformer-0157,-185.53298130000002,pyridine-pyridine,1.3028159999999998,-1.5579960000000002,3.0174
conformer-0158,-185.529014,pyridine-pyridine,1.3042239999999996,-1.5659760000000005,3.0258999999999996
conformer-0159,-185.5299681,pyridine-pyridine,1.3049279999999994,-1.5683280000000002,3.0208000000000004
conformer-0160,-185.5280041,pyridine-pyridine,1.3007919999999997,-1.5515280000000005,3.00805
