ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0433,-179.13340319999998,phenylene-phenylene,0.9597919999999995,-2.365488,3.4781
conformer-0434,-179.13285459999997,phenylene-phenylene,0.9597039999999999,-2.368596,3.4772499999999997
conformer-0435,-179.1331643,phenylene-phenylene,0.9611999999999994,-2.3648160000000003,3.4713
conformer-0436,-179.13324719999997,phenylene-phenylene,0.9538960000000001,-2.3645640000000006,3.4798
conformer-0437,-179.1331168,phenylene-phenylene,0.9631359999999995,-2.3682600000000003,3.4781
conformer-0438,-179.1330889,phenylene-phenylene,0.9644559999999998,-2.3682600000000003,3.4789499999999993
conformer-0439,-179.1335185,phenylene-phenylene,0.9656879999999999,-2.3711160000000002,3.48745
conformer-0440,-179.1331801,phenylene-phenylene,0.9409599999999998,-2.3415480000000004,3.4389999999999996
conformer-0441,-179.1329624,phenylene-phenylene,0.961992,-2.3755680000000003,3.4951000000000003
conformer-0442,-179.1326381,phenylene-phenylene,0.9635759999999993,-2.375316,3.4865999999999997
conformer-0443,-179.1330837,phenylene-phenylene,0.9634879999999995,-2.3764920000000007,3.4917
conformer-0444,-179.13306359999999,phenylene-phenylene,0.9585599999999994,-2.36742,3.4755499999999997
conformer-0445,-179.1332934,phenylene-phenylene,0.9624319999999997,-2.3821200000000005,3.5061499999999994
conformer-0446,-179.1333954,phenylene-phenylene,0.9597919999999995,-2.3662440000000005,3.4772499999999997
conformer-0447,-179.133491,phenylene-phenylene,0.9503759999999997,-2.3591040000000003,3.4696000000000002
conformer-0448,-179.1326428,phenylene-phenylene,0.9641919999999995,-2.367084,3.4746999999999995
conformer-0449,-179.1331151,phenylene-phenylene,0.9681519999999997,-2.3764080000000005,3.48915
conformer-0450,-179.132647,phenylene-phenylene,0.9593519999999998,-2.3711160000000002,3.4814999999999996
conformer-0451,-179.13296699999998,phenylene-phenylene,0.9454479999999994,-2.349108,3.4509
conformer-0452,-179.1328246,phenylene-phenylene,0.9607599999999996,-2.3751480000000003,3.4925500000000005
conformer-0453,-179.13276130000003,phenylene-phenylene,0.9570639999999997,-2.3633040000000003,3.4755499999999997
conformer-0454,-179.1323849,phenylene-phenylene,0.9569759999999998,-2.3665800000000004,3.4772499999999997
conformer-0455,-179.133029,phenylene-phenylene,0.96296,-2.3649840000000006,3.4746999999999995
conformer-0456,-179.1326283,phenylene-phenylene,0.967976,-2.3738040000000002,3.48235
conformer-0457,-179.1335084,phenylene-phenylene,0.9567119999999998,-2.363976,3.47385
conformer-0458,-179.1325421,phenylene-phenylene,0.9538960000000001,-2.368596,3.4789499999999993
conformer-0459,-179.1325411,phenylene-phenylene,0.9620799999999998,-2.3718720000000006,3.4781
conformer-0460,-179.1320234,phenylene-phenylene,0.958296,-2.36238,3.46365
conformer-0461,-179.1332755,phenylene-phenylene,0.9628719999999995,-2.371032,3.4857499999999995
conformer-0462,-179.1329158,phenylene-phenylene,0.963312,-2.368428,3.4789499999999993
conformer-0463,-179.1330272,phenylene-phenylene,0.9636639999999999,-2.367,3.4781
conformer-0464,-179.1332973,phenylene-phenylene,0.964016,-2.37204,3.4865999999999997
conformer-0465,-179.1311905,phenylene-phenylene,0.9577679999999995,-2.3683440000000004,3.4713
conformer-0466,-179.1331398,phenylene-phenylene,0.9531039999999995,-2.3640600000000003,3.4772499999999997
conformer-0467,-179.1330606,phenylene-phenylene,0.9626959999999998,-2.367,3.4755499999999997
conformer-0468,-179.1325606,phenylene-phenylene,0.9637519999999997,-2.368428,3.4755499999999997
conformer-0469,-179.13277109999999,phenylene-phenylene,0.9613759999999998,-2.368764,3.4772499999999997
conformer-0470,-179.1325477,phenylene-phenylene,0.9576799999999999,-2.3659920000000003,3.4721499999999996
conformer-0471,-179.13293330000002,phenylene-phenylene,0.966304,-2.375652,3.4849
conformer-0472,-179.1329071,phenylene-phenylene,0.9580319999999998,-2.3691840000000006,3.4857499999999995
conformer-0473,-179.132204,phenylene-phenylene,0.9557439999999997,-2.3683440000000004,3.4781
conformer-0474,-179.13235659999998,phenylene-phenylene,0.9504639999999995,-2.362044,3.4653500000000004
conformer-0475,-179.1322862,phenylene-phenylene,0.9558319999999993,-2.3658240000000004,3.4713
conformer-0476,-179.1313748,phenylene-phenylene,0.9571519999999996,-2.3634720000000002,3.4585500000000002
conformer-0477,-179.1327821,phenylene-phenylene,0.9662159999999995,-2.372292,3.4865999999999997
conformer-0478,-179.13332309999998,phenylene-phenylene,0.9544239999999995,-2.3612880000000005,3.4704499999999996
conformer-0479,-179.1334757,phenylene-phenylene,0.9626959999999998,-2.374644,3.4908499999999996
conformer-0480,-179.1334541,phenylene-phenylene,0.96296,-2.3759040000000002,3.4934
conformer-0481,-179.132911,phenylene-phenylene,0.9557439999999997,-2.3595240000000004,3.46365
conformer-0482,-179.1328842,phenylene-phenylene,0.9615519999999993,-2.3748120000000004,3.4917
conformer-0483,-179.1331944,phenylene-phenylene,0.9548639999999993,-2.3580120000000004,3.4653500000000004
conformer-0484,-179.1331359,phenylene-phenylene,0.9564479999999995,-2.36742,3.4806499999999994
conformer-0485,-179.13361609999998,phenylene-phenylene,0.9632239999999994,-2.3637240000000004,3.47385
conformer-0486,-179.1331485,phenylene-phenylene,0.9563599999999997,-2.360868,3.4713
conformer-0487,-179.1331322,phenylene-phenylene,0.9558319999999993,-2.3683440000000004,3.4772499999999997
conformer-0488,-179.1333574,phenylene-phenylene,0.9648079999999997,-2.368596,3.4772499999999997
conformer-0489,-179.132418,phenylene-phenylene,0.96296,-2.3752320000000005,3.4798
conformer-0490,-179.1308985,phenylene-phenylene,0.9681519999999997,-2.384136,3.4849
conformer-0491,-179.13346669999999,phenylene-phenylene,0.9621679999999995,-2.366496,3.4789499999999993
conformer-0492,-179.1331528,phenylene-phenylene,0.9559200000000001,-2.3637240000000004,3.4746999999999995
conformer-0493,-179.1324968,phenylene-phenylene,0.9631359999999995,-2.3683440000000004,3.4755499999999997
conformer-0494,-179.13320769999999,phenylene-phenylene,0.9646319999999999,-2.373552,3.48745
conformer-0495,-179.1333358,phenylene-phenylene,0.9604959999999996,-2.3680080000000006,3.4806499999999994
conformer-0496,-179.1330685,phenylene-phenylene,0.959616,-2.3691840000000006,3.4831999999999996
conformer-0497,-179.13296719999997,phenylene-phenylene,0.9576799999999999,-2.3699400000000006,3.4789499999999993
conformer-0498,-179.13312340000002,phenylene-phenylene,0.956272,-2.3688480000000003,3.4798
conformer-0499,-179.1315793,phenylene-phenylene,0.9589999999999999,-2.362464,3.4568500000000006
