ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000000111111_lowest-conformer,0.16207199999999933,-1.8379680000000003,2.14105
000001011111_lowest-conformer,0.20932799999999935,-1.8345240000000005,2.18525
000001101111_lowest-conformer,0.21011999999999986,-1.8813120000000003,2.2311499999999995
000001110111_lowest-conformer,0.23053599999999996,-1.8838320000000004,2.25155
000001111011_lowest-conformer,0.22903999999999952,-1.8924840000000005,2.2592
000001111101_lowest-conformer,0.2473439999999999,-1.8707280000000004,2.22945
000001111110_lowest-conformer,0.23079999999999934,-1.8866040000000004,2.2303
000010011111_lowest-conformer,0.2294799999999993,-1.8532560000000005,2.22265
000010101111_lowest-conformer,0.24355999999999933,-1.86888,2.2643
000010110111_lowest-conformer,0.2586079999999994,-1.8946680000000002,2.3017
000010111011_lowest-conformer,0.2713679999999994,-1.8903840000000005,2.3076499999999998
000010111101_lowest-conformer,0.2871199999999994,-1.8724920000000003,2.2881
000010111110_lowest-conformer,0.26318399999999975,-1.9031520000000002,2.27875
000011001111_lowest-conformer,0.2730399999999994,-1.8976920000000002,2.31955
000011010111_lowest-conformer,0.280168,-1.9097040000000003,2.36205
000011011011_lowest-conformer,0.3027839999999996,-1.92558,2.3858500000000005
000011011101_lowest-conformer,0.30683199999999955,-1.9177680000000004,2.3612
000011011110_lowest-conformer,0.3095599999999995,-1.9307880000000004,2.35185
000011100111_lowest-conformer,0.2762079999999998,-1.9339800000000003,2.3671499999999996
000011101011_lowest-conformer,0.2966239999999999,-1.931796,2.3918
000011101101_lowest-conformer,0.31378399999999984,-1.9307880000000004,2.38925
000011101110_lowest-conformer,0.3319999999999995,-1.9238160000000002,2.37055
000011110011_lowest-conformer,0.29521599999999926,-1.9338120000000003,2.385
000011110101_lowest-conformer,0.3129039999999995,-1.9375920000000004,2.3952
000011110110_lowest-conformer,0.333144,-1.9331400000000003,2.38075
000011111001_lowest-conformer,0.2960959999999996,-1.9538040000000003,2.38925
000011111010_lowest-conformer,0.31580799999999976,-1.9546440000000003,2.3883999999999994
000011111100_lowest-conformer,0.33155999999999974,-1.9433040000000001,2.36375
000100011111_lowest-conformer,0.2266639999999996,-1.8672000000000004,2.21755
000100101111_lowest-conformer,0.258696,-1.8672000000000004,2.2727999999999997
000100110111_lowest-conformer,0.28773599999999955,-1.8850080000000002,2.3084999999999996
000100111011_lowest-conformer,0.30586399999999947,-1.8837480000000002,2.31955
000100111101_lowest-conformer,0.28641599999999945,-1.9098720000000002,2.3076499999999998
000100111110_lowest-conformer,0.2934559999999995,-1.8989520000000002,2.30085
000101001111_lowest-conformer,0.2831600000000001,-1.8833280000000001,2.3289
000101010111_lowest-conformer,0.2981199999999996,-1.881564,2.3629
000101011011_lowest-conformer,0.31263999999999936,-1.8995400000000005,2.3773500000000003
000101011101_lowest-conformer,0.31114399999999964,-1.9145760000000005,2.3713999999999995
000101011110_lowest-conformer,0.33023999999999976,-1.9021440000000003,2.3629
000101100111_lowest-conformer,0.3226719999999994,-1.9023120000000002,2.37565
000101101011_lowest-conformer,0.34247199999999933,-1.9102080000000001,2.4309
000101101101_lowest-conformer,0.34247199999999933,-1.9359960000000005,2.4444999999999997
000101101110_lowest-conformer,0.3590159999999999,-1.92348,2.4121999999999995
000101110011_lowest-conformer,0.3387759999999994,-1.9229760000000002,2.4156
000101110101_lowest-conformer,0.3600719999999997,-1.9292760000000004,2.4444999999999997
000101110110_lowest-conformer,0.3440559999999996,-1.9618680000000002,2.42835
000101111001_lowest-conformer,0.3284799999999999,-1.9588440000000003,2.4088
000101111010_lowest-conformer,0.3638559999999995,-1.94574,2.4164499999999998
000101111100_lowest-conformer,0.347576,-1.9699320000000005,2.38925
000110001111_lowest-conformer,0.2879999999999997,-1.8979440000000003,2.30255
000110010111_lowest-conformer,0.313696,-1.9057560000000004,2.4003
000110011011_lowest-conformer,0.3379839999999996,-1.9325520000000003,2.4343
000110011101_lowest-conformer,0.3535599999999993,-1.9381800000000002,2.4461999999999997
000110011110_lowest-conformer,0.3685199999999996,-1.9464960000000002,2.4666
000110100111_lowest-conformer,0.32821599999999973,-1.9076040000000003,2.4147499999999997
000110101011_lowest-conformer,0.3513599999999998,-1.9218840000000001,2.43345
000110101101_lowest-conformer,0.35875199999999974,-1.9509480000000003,2.46915
000110101110_lowest-conformer,0.3635039999999996,-1.9624560000000004,2.4801999999999995
000110110011_lowest-conformer,0.3540879999999996,-1.9453200000000004,2.4631999999999996
000110110101_lowest-conformer,0.38286399999999976,-1.9445640000000002,2.4921
000110110110_lowest-conformer,0.4000239999999997,-1.9653960000000001,2.5311999999999997
