ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
000111111111_lowest-conformer,0.4590719999999996,-2.0747640000000005,2.5668999999999995
001011111111_lowest-conformer,0.48573600000000006,-2.0566200000000006,2.5516
001101111111_lowest-conformer,0.5403840000000001,-2.09232,2.6893000000000002
001110111111_lowest-conformer,0.56256,-2.1234,2.7607
001111011111_lowest-conformer,0.5726799999999999,-2.1296160000000004,2.75645
001111101111_lowest-conformer,0.587024,-2.1287760000000002,2.7726
001111110111_lowest-conformer,0.5898399999999997,-2.1391080000000002,2.7828
001111111011_lowest-conformer,0.5864959999999997,-2.1562440000000005,2.8015
001111111101_lowest-conformer,0.6019839999999995,-2.187576,2.8839499999999996
001111111110_lowest-conformer,0.6354239999999998,-2.2093320000000003,2.86015
010011111111_lowest-conformer,0.4556399999999998,-2.0415,2.46915
010101111111_lowest-conformer,0.493128,-2.022768,2.51505
010110111111_lowest-conformer,0.5449599999999996,-2.06208,2.6485
010111011111_lowest-conformer,0.5741759999999995,-2.0853480000000006,2.7148
010111101111_lowest-conformer,0.585,-2.1024840000000005,2.7436999999999996
010111110111_lowest-conformer,0.5897519999999998,-2.106096,2.76495
010111111011_lowest-conformer,0.5958239999999998,-2.1181080000000003,2.77345
010111111101_lowest-conformer,0.6071759999999999,-2.1465840000000003,2.76835
010111111110_lowest-conformer,0.6267119999999997,-2.162292,2.74455
011001111111_lowest-conformer,0.4940960000000001,-2.048976,2.47935
011010111111_lowest-conformer,0.5312319999999995,-2.0385600000000004,2.5414
011011011111_lowest-conformer,0.5846480000000001,-2.0859360000000002,2.7046
011011101111_lowest-conformer,0.6003119999999995,-2.0922360000000007,2.7403
011011110111_lowest-conformer,0.6128959999999999,-2.105424,2.76495
011011111011_lowest-conformer,0.6202000000000001,-2.1174360000000005,2.76665
011011111101_lowest-conformer,0.6354239999999998,-2.1454080000000006,2.79215
011011111110_lowest-conformer,0.6575119999999999,-2.1624600000000003,2.7573000000000003
011100111111_lowest-conformer,0.5109919999999998,-2.0486400000000002,2.48445
011101011111_lowest-conformer,0.5412639999999995,-2.0362920000000004,2.5354499999999995
011101101111_lowest-conformer,0.5895759999999995,-2.0679600000000002,2.66635
011101110111_lowest-conformer,0.6150079999999997,-2.093328,2.7479499999999994
